student_id,age,gender,department,semester,attendance_pct,assignment_avg,assignment_completion_pct,quiz_avg,quiz_attempts,study_hours_week,participation_score,lms_login_count,lms_active_days,resources_accessed,video_completion_pct,previous_gpa,previous_failures,late_assignments,discussion_participation,support_requested,midterm_score,final_score,performance_level,risk_level
STU101150,23,Female,CSE,6,96.3,82.3,80.4,75.1,13,16.1,67.3,36,18.0,43,88.0,6.51,0,2,13.0,Yes,63.1,76.8,Good,Low
STU101151,22,Male,CSE,4,77.7,52.0,74.3,54.0,11,9.2,67.7,23,15.0,34,62.3,8.2,2,4,14.0,Yes,74.2,52.9,Average,Medium
STU101152,20,Male,AI&DS,4,75.2,71.5,80.7,63.7,12,17.1,85.2,20,18.0,47,60.7,7.45,1,0,13.0,No,69.8,73.7,Good,Low
STU101153,20,Male,MECH,6,71.2,69.5,61.8,51.5,13,6.8,65.0,23,14.0,14,56.6,6.58,1,2,9.0,No,57.2,57.6,Average,Medium
STU101154,20,Male,MECH,6,74.6,61.7,77.1,46.6,12,13.2,55.8,17,15.0,38,55.3,5.82,1,4,9.0,No,53.0,54.0,Average,Medium
STU101155,22,Female,CIVIL,7,83.9,75.1,74.5,52.3,13,17.6,74.7,37,21.0,50,61.6,7.45,1,4,15.0,No,80.2,62.6,Average,Medium
STU101156,23,Female,CSE,7,74.3,66.3,65.0,81.6,16,12.2,60.8,25,15.0,17,70.8,6.44,1,0,7.0,No,90.1,69.2,Good,Low
STU101157,20,Female,CIVIL,4,73.3,58.9,65.7,49.0,14,,46.1,23,9.0,51,52.1,5.87,1,2,6.0,No,63.6,51.1,Average,Medium
STU101158,22,Male,ECE,2,98.3,71.2,88.6,88.1,20,21.2,97.2,43,26.0,72,73.3,8.26,0,1,15.0,No,87.1,72.7,Good,Low
STU101159,20,Male,AI&DS,2,58.7,40.2,50.2,17.1,6,2.3,60.8,11,5.0,24,40.3,4.0,2,4,6.0,Yes,39.5,27.0,Poor,High
STU101160,22,Male,EEE,6,82.8,43.6,72.7,42.5,15,10.8,78.5,29,16.0,30,63.0,5.91,2,2,8.0,No,58.7,66.4,Good,Low
STU101161,23,Female,CIVIL,5,75.2,48.7,60.3,42.1,13,8.1,38.8,20,14.0,20,53.9,6.35,2,3,6.0,No,72.4,53.9,Average,Medium
STU101162,20,Male,CSE,4,77.7,74.4,68.9,71.1,13,12.6,91.5,38,20.0,34,70.6,6.03,1,0,12.0,No,73.8,72.5,Good,Low
STU101163,20,Male,CIVIL,7,70.0,51.2,85.4,62.8,14,17.3,68.1,41,18.0,40,68.0,5.26,1,4,16.0,Yes,61.6,76.0,Good,Low
STU101164,19,Female,EEE,6,46.6,42.4,47.4,33.3,7,8.7,40.7,15,13.0,19,57.0,5.04,2,3,1.0,Yes,41.1,37.1,Poor,High
STU101165,21,Male,EEE,8,67.6,63.3,81.0,50.9,14,9.2,65.0,37,22.0,41,60.4,5.68,1,2,13.0,No,63.0,61.8,Average,Medium
STU101166,21,Female,IT,8,61.7,59.8,65.8,62.3,15,11.3,61.8,13,11.0,32,71.5,4.9,2,3,11.0,No,56.8,51.3,Average,Medium
STU101167,19,Male,MECH,7,90.1,90.9,95.5,,15,17.9,55.9,29,11.0,53,74.9,7.4,0,2,17.0,Yes,92.5,81.1,Excellent,Low
STU101168,24,Male,EEE,6,82.8,77.2,85.5,71.5,13,17.1,65.3,34,20.0,42,84.0,6.9,0,2,9.0,No,71.0,73.0,Good,Low
STU101169,24,Female,AI&DS,8,83.3,72.1,87.0,44.7,13,17.9,81.8,22,18.0,29,71.5,6.98,1,2,9.0,Yes,53.4,75.8,Good,Low
STU101170,20,Male,ECE,3,75.9,50.5,63.4,52.1,15,20.4,91.1,38,20.0,48,71.0,6.79,0,2,9.0,No,54.5,64.0,Average,Medium
STU101171,24,Male,CIVIL,8,60.8,54.9,46.7,51.0,2,14.4,24.3,22,14.0,12,48.0,4.68,1,2,2.0,No,40.8,67.5,Good,Low
STU101172,19,Female,IT,4,50.6,44.6,68.9,23.4,9,8.2,57.3,15,15.0,19,62.1,5.56,2,6,9.0,Yes,40.4,36.1,Poor,High
STU101173,20,Male,MECH,3,58.6,52.9,67.5,57.2,11,12.0,48.9,34,21.0,34,,6.62,2,1,10.0,Yes,62.5,54.2,Average,Medium
STU101174,18,Male,CIVIL,5,49.5,48.8,73.2,36.8,8,12.9,46.5,22,8.0,26,38.1,5.93,2,2,7.0,No,43.7,38.5,Poor,High
STU101175,22,Male,MECH,8,78.6,76.5,77.4,59.9,12,13.0,67.4,34,25.0,47,81.1,4.03,1,4,14.0,No,70.1,57.2,Average,Medium
STU101176,21,Female,CIVIL,2,,35.6,50.7,47.9,10,2.9,59.6,21,7.0,22,61.6,4.66,2,3,10.0,Yes,46.5,38.6,Poor,High
STU101177,19,Female,AI&DS,3,70.9,42.0,80.6,50.8,10,16.9,62.9,18,6.0,31,69.5,6.61,1,4,2.0,Yes,56.6,56.4,Average,Medium
STU101178,20,Female,ECE,6,83.9,62.1,65.1,70.2,16,10.7,76.5,32,16.0,34,71.8,5.25,0,4,14.0,No,70.9,63.1,Average,Medium
STU101179,24,Female,EEE,6,71.0,70.2,77.6,73.5,9,17.9,69.7,21,16.0,34,56.9,7.99,0,4,11.0,Yes,72.9,49.3,Poor,High
STU101180,22,Male,EEE,6,76.2,79.2,54.8,99.9,10,16.8,79.0,30,21.0,45,61.9,7.41,1,1,14.0,No,83.8,78.8,Good,Low
STU101181,19,Male,EEE,8,63.7,47.2,61.1,49.8,4,13.9,27.7,12,6.0,1,46.7,5.24,2,4,0.0,Yes,58.1,52.0,Average,Medium
STU101182,18,Female,IT,7,76.5,58.2,64.4,72.8,12,17.9,67.6,27,16.0,50,72.5,6.69,2,1,10.0,No,58.8,61.8,Average,Medium
STU101183,18,Male,CIVIL,7,73.1,55.7,62.8,47.7,8,8.7,58.7,26,17.0,54,79.4,6.38,2,3,8.0,Yes,58.3,49.2,Poor,High
STU101184,19,Female,CIVIL,2,92.4,78.1,73.7,77.9,16,19.0,73.7,45,22.0,54,74.4,7.35,0,4,17.0,Yes,79.4,60.5,Average,Medium
STU101185,23,Female,CIVIL,4,70.9,62.5,63.5,71.6,13,10.4,57.7,12,9.0,27,55.3,6.36,1,4,8.0,No,77.2,56.4,Average,Medium
STU101186,18,Female,CIVIL,6,66.1,54.2,59.5,36.8,3,6.4,59.9,8,11.0,17,46.4,5.71,2,3,6.0,Yes,47.6,39.1,Poor,High
STU101187,19,Male,MECH,7,71.9,44.9,78.9,52.5,11,6.2,63.7,21,21.0,27,59.2,5.58,0,3,11.0,Yes,67.7,44.8,Poor,High
STU101188,18,Female,AI&DS,4,73.2,56.7,67.0,56.0,11,13.9,76.4,24,15.0,48,61.1,6.52,1,2,6.0,No,65.2,65.1,Good,Low
STU101189,22,Female,CIVIL,6,84.8,70.2,68.8,53.4,12,10.2,64.5,25,13.0,26,56.0,6.9,1,3,14.0,No,67.6,68.9,Good,Low
STU101190,23,Male,AI&DS,3,75.1,72.7,71.4,60.0,16,18.0,55.1,22,24.0,48,77.8,6.06,1,0,15.0,No,74.4,60.7,Average,Medium
STU101191,21,Female,MECH,8,88.0,73.8,95.9,62.1,13,13.0,59.1,39,19.0,39,81.2,8.01,1,1,8.0,Yes,74.1,67.6,Good,Low
STU101192,24,Male,CSE,5,69.5,69.7,65.8,64.4,8,12.3,34.7,20,10.0,43,55.9,7.38,1,5,10.0,No,64.6,55.3,Average,Medium
STU101193,22,Male,EEE,2,53.2,60.2,69.6,56.6,8,10.5,53.1,16,16.0,32,49.5,6.75,2,5,11.0,Yes,49.6,55.5,Average,Medium
STU101194,23,Female,AI&DS,6,71.3,65.0,77.2,69.9,15,16.8,88.6,24,16.0,49,80.0,7.5,0,4,10.0,No,64.0,65.8,Good,Low
STU101195,20,Other,MECH,3,81.3,76.5,67.6,70.8,15,15.6,72.9,23,17.0,40,58.6,9.03,1,0,7.0,No,86.0,72.1,Good,Low
STU101196,24,Male,CIVIL,5,94.5,84.8,99.0,65.4,15,23.1,84.9,29,15.0,62,62.9,7.29,1,0,11.0,Yes,89.1,83.8,Excellent,Low
STU101197,22,Male,CSE,4,72.1,50.3,54.2,54.2,11,11.1,62.0,18,8.0,4,44.3,6.18,2,2,8.0,Yes,49.9,50.6,Average,Medium
STU101198,18,Female,CSE,7,67.4,62.9,73.2,37.8,14,11.4,77.3,23,14.0,22,65.3,5.4,1,4,16.0,No,64.4,49.8,Poor,High
STU101199,18,Male,IT,7,94.0,76.2,81.0,80.0,15,15.8,96.6,33,23.0,41,100.0,7.41,1,0,14.0,No,89.5,67.3,Good,Low
STU101200,24,Female,AI&DS,3,72.0,57.2,54.0,59.2,10,10.7,45.8,20,11.0,18,52.8,5.11,0,4,7.0,No,61.7,47.9,Poor,High
STU101201,19,Female,MECH,4,58.2,46.7,46.4,47.1,10,13.6,47.1,18,13.0,21,55.4,4.79,1,4,9.0,Yes,49.6,43.7,Poor,High
STU101202,21,Male,CIVIL,4,60.3,57.2,67.5,63.6,12,19.7,39.7,22,13.0,22,62.6,5.7,2,2,6.0,Yes,49.2,59.4,Average,Medium
STU101203,23,Female,MECH,7,72.5,72.8,79.8,67.7,13,10.8,58.7,24,16.0,51,68.9,7.17,0,4,8.0,No,75.3,55.5,Average,Medium
STU101204,23,Male,CSE,3,74.4,61.6,81.2,50.2,16,12.4,59.7,30,17.0,39,76.4,7.44,2,0,13.0,No,62.2,63.3,Average,Medium
STU101205,18,Male,MECH,6,78.7,54.0,57.3,63.4,9,5.4,52.7,18,16.0,36,54.5,6.24,2,5,9.0,No,60.8,48.9,Poor,High
STU101206,22,Female,IT,2,79.5,59.3,77.3,46.4,9,14.8,57.3,24,17.0,30,52.2,5.43,3,3,7.0,Yes,47.1,48.2,Poor,High
STU101207,24,Male,AI&DS,8,68.9,64.5,65.1,45.9,9,7.2,60.7,18,14.0,35,56.6,5.05,1,2,7.0,Yes,55.6,52.4,Average,Medium
STU101208,20,Male,MECH,4,67.0,57.8,67.9,59.2,10,11.7,64.6,14,15.0,39,75.3,5.52,1,1,11.0,No,61.7,57.3,Average,Medium
STU101209,21,Female,AI&DS,3,70.5,68.5,90.3,67.1,8,23.2,65.8,26,8.0,36,41.4,8.53,0,1,8.0,No,74.1,67.9,Good,Low
STU101210,19,Male,IT,7,85.5,61.1,69.0,70.0,10,12.8,58.4,26,16.0,32,67.4,6.34,0,3,15.0,Yes,76.2,56.6,Average,Medium
STU101211,23,Male,CSE,6,83.4,66.7,81.5,72.5,11,12.7,59.9,21,21.0,33,73.3,7.25,1,1,9.0,No,73.9,66.6,Good,Low
STU101212,18,Female,AI&DS,5,67.4,62.6,49.7,67.7,10,15.7,70.3,19,12.0,14,46.3,5.95,2,0,12.0,No,63.5,69.9,Good,Low
STU101213,21,Male,CSE,8,75.7,46.8,72.6,69.9,13,15.1,79.2,26,16.0,44,68.8,7.33,3,1,12.0,Yes,65.2,61.9,Average,Medium
STU101214,20,Male,IT,4,76.6,61.0,82.0,53.0,12,8.6,71.1,24,19.0,54,55.4,4.9,1,6,11.0,No,53.7,47.7,Poor,High
STU101215,22,Male,EEE,5,41.1,41.3,46.0,25.0,3,5.7,28.4,13,1.0,4,35.9,4.27,1,5,10.0,No,30.8,30.6,Poor,High
STU101216,21,Female,AI&DS,5,59.5,55.3,71.4,43.5,11,6.7,90.0,35,12.0,37,74.2,5.22,1,3,12.0,No,49.3,46.5,Poor,High
STU101217,24,Male,CSE,3,52.1,41.9,41.2,34.8,6,10.2,37.3,9,9.0,5,44.1,5.22,1,8,1.0,No,44.2,32.4,Poor,High
STU101218,24,Female,IT,4,64.9,29.7,58.9,30.9,10,7.9,67.0,21,15.0,25,63.3,4.85,3,5,9.0,Yes,51.9,44.8,Poor,High
STU101219,19,Male,CSE,6,69.3,50.4,64.3,44.5,11,15.1,70.9,17,15.0,25,68.0,6.36,1,6,12.0,Yes,59.1,61.0,Average,Medium
STU101220,18,Female,EEE,2,90.5,87.7,71.2,60.8,11,13.5,71.6,16,18.0,36,60.9,7.74,1,3,12.0,No,68.2,66.8,Good,Low
STU101221,21,Female,EEE,7,64.3,55.9,69.5,49.3,11,12.7,46.5,24,9.0,23,64.1,6.26,1,5,10.0,No,51.3,49.9,Poor,High
STU101222,22,Female,CIVIL,6,82.9,96.5,94.6,85.2,16,17.9,73.4,40,18.0,53,71.5,7.98,1,1,12.0,No,79.7,81.9,Excellent,Low
STU101223,23,Female,MECH,6,83.0,76.4,85.0,52.2,11,16.1,65.8,28,17.0,48,62.3,5.66,1,0,11.0,No,67.4,75.0,Good,Low
STU101224,21,Male,CIVIL,7,55.4,65.7,40.8,52.6,9,11.6,56.1,20,15.0,48,51.0,7.31,0,3,6.0,Yes,68.6,49.0,Poor,High
STU101225,22,Male,CSE,5,75.6,58.7,68.0,43.0,7,4.4,61.3,22,13.0,35,47.0,5.97,3,2,7.0,No,65.6,45.1,Poor,High
STU101226,18,Male,ECE,7,68.2,70.8,76.3,75.4,13,16.4,56.5,21,16.0,27,63.4,7.11,1,2,10.0,Yes,67.6,63.8,Average,Medium
STU101227,23,Male,CSE,7,76.5,65.6,69.8,55.7,15,15.1,55.5,17,12.0,28,47.5,6.94,2,1,11.0,No,76.7,58.1,Average,Medium
STU101228,20,Male,ECE,3,72.0,55.9,67.3,48.7,12,9.5,56.6,33,18.0,30,63.9,6.26,3,2,7.0,No,,51.9,Average,Medium
STU101229,20,Female,EEE,3,80.7,87.4,85.6,65.1,11,14.1,48.0,26,16.0,26,65.4,7.23,0,1,8.0,No,59.8,82.9,Excellent,Low
STU101230,20,Male,EEE,5,85.5,82.8,85.8,69.1,13,11.7,63.2,29,18.0,50,70.9,7.48,1,1,14.0,Yes,73.4,64.2,Average,Medium
STU101231,18,Female,IT,2,78.6,55.9,74.8,53.8,13,6.0,66.2,36,18.0,34,61.4,6.41,2,5,7.0,No,64.0,45.5,Poor,High
STU101232,21,Female,IT,5,74.6,43.5,44.1,51.5,7,12.2,54.8,21,5.0,20,32.3,5.73,2,4,6.0,No,47.6,40.4,Poor,High
STU101233,20,Male,AI&DS,8,68.4,36.8,51.3,60.5,13,10.7,59.8,23,18.0,44,63.2,5.59,2,2,6.0,Yes,60.5,48.5,Poor,High
STU101234,19,Male,MECH,7,69.2,81.4,69.2,43.5,8,9.0,43.0,11,10.0,31,48.4,6.39,2,0,5.0,Yes,51.0,55.6,Average,Medium
STU101235,19,Female,MECH,7,80.2,78.1,65.4,57.9,14,23.5,59.1,39,18.0,44,68.2,7.21,0,1,12.0,Yes,61.5,82.4,Excellent,Low
STU101236,18,Male,IT,3,67.3,64.0,73.9,43.6,9,6.6,48.8,25,14.0,37,64.1,7.14,3,2,10.0,No,57.2,48.6,Poor,High
STU101237,24,Male,CSE,7,86.0,59.7,73.9,58.4,13,15.6,52.7,28,17.0,43,66.4,7.26,1,2,11.0,No,64.4,60.6,Average,Medium
STU101238,20,Female,EEE,2,83.2,64.1,68.9,78.4,12,14.6,69.6,27,23.0,58,77.7,6.82,1,5,14.0,No,84.6,69.2,Good,Low
STU101239,24,Female,ECE,4,69.2,61.2,66.6,74.3,11,10.4,68.9,24,22.0,48,57.5,6.47,1,1,7.0,Yes,75.0,74.5,Good,Low
STU101240,23,Male,AI&DS,8,92.9,56.2,97.3,75.4,16,19.7,71.4,35,21.0,41,87.4,8.21,0,0,11.0,No,65.5,65.3,Good,Low
STU101241,21,Male,EEE,7,81.8,69.3,67.0,78.3,13,16.1,46.0,36,19.0,34,78.8,8.35,2,2,7.0,No,71.7,71.2,Good,Low
STU101242,23,Male,AI&DS,3,76.2,56.2,49.8,69.5,11,8.3,68.6,23,14.0,30,54.3,5.51,1,2,11.0,No,58.9,64.2,Average,Medium
STU101243,19,Male,CSE,5,89.7,84.7,76.3,61.4,14,23.1,65.9,21,13.0,36,73.7,7.99,0,0,9.0,No,85.7,79.7,Good,Low
STU101244,19,Male,CIVIL,8,68.0,51.3,65.0,49.8,11,12.8,54.7,18,17.0,30,65.2,5.86,2,3,15.0,No,68.7,53.6,Average,Medium
STU101245,24,Female,CSE,5,74.9,80.4,93.3,67.9,13,18.9,63.3,32,16.0,34,62.0,8.91,0,0,17.0,No,74.7,80.4,Excellent,Low
STU101246,22,Female,AI&DS,6,72.7,56.5,72.9,62.4,12,11.6,65.2,27,12.0,31,58.8,6.77,1,2,10.0,Yes,67.3,64.7,Average,Medium
STU101247,22,Male,EEE,4,60.0,65.1,62.3,59.3,14,12.9,62.0,31,14.0,25,62.7,6.72,1,3,4.0,Yes,71.4,47.4,Poor,High
STU101248,24,Other,EEE,5,63.7,51.5,60.6,30.6,8,8.0,56.0,31,11.0,22,32.6,4.29,0,1,6.0,Yes,62.5,39.0,Poor,High
STU101249,18,Female,MECH,5,78.2,71.2,82.4,62.4,15,15.5,61.2,24,20.0,21,67.9,6.25,2,3,13.0,Yes,69.2,70.6,Good,Low
STU101250,19,Male,IT,3,70.7,50.9,74.6,58.5,15,6.7,83.6,33,24.0,52,81.4,6.58,2,2,14.0,No,67.5,50.5,Average,Medium
STU101251,24,Female,ECE,8,86.6,67.2,64.8,61.6,14,8.5,69.8,31,24.0,46,66.6,7.43,0,4,8.0,No,75.0,64.2,Average,Medium
STU101252,18,Female,CSE,8,79.7,68.3,74.3,75.4,13,21.4,55.6,27,21.0,46,52.5,8.43,2,2,9.0,No,84.2,70.0,Good,Low
STU101253,21,Female,CSE,2,49.1,36.7,68.4,47.1,12,10.2,60.1,19,15.0,12,70.7,5.1,1,3,6.0,Yes,41.5,40.7,Poor,High
STU101254,18,Male,ECE,3,80.2,74.5,93.9,51.3,12,16.7,76.8,31,15.0,42,92.5,6.88,0,2,12.0,No,75.4,74.6,Good,Low
STU101255,20,Female,AI&DS,6,64.8,42.5,66.2,58.5,11,8.8,51.5,12,11.0,24,57.8,4.64,1,4,8.0,Yes,55.8,27.6,Poor,High
STU101256,19,Male,IT,4,76.5,55.9,71.7,54.1,8,10.5,50.1,20,9.0,23,48.0,5.7,1,5,8.0,No,54.8,54.7,Average,Medium
STU101257,19,Male,ECE,6,69.4,73.0,82.2,59.4,12,20.2,57.4,33,18.0,42,62.9,7.28,1,0,9.0,Yes,73.8,65.3,Good,Low
STU101258,23,Female,ECE,2,89.1,55.0,69.7,69.3,15,14.4,51.5,26,21.0,34,78.4,7.22,1,2,12.0,No,70.3,65.3,Good,Low
STU101259,19,Female,IT,7,90.8,81.0,70.8,92.9,13,25.6,68.8,31,18.0,42,60.0,8.05,0,1,11.0,No,95.9,84.5,Excellent,Low
STU101260,23,Female,CIVIL,2,71.7,62.6,78.6,53.7,9,15.2,58.5,22,13.0,4,70.4,6.11,2,4,7.0,No,58.8,57.2,Average,Medium
STU101261,24,Male,MECH,3,86.6,74.7,100.0,58.9,13,15.3,73.9,38,23.0,48,82.4,6.89,1,1,15.0,No,75.8,74.8,Good,Low
STU101262,21,Male,ECE,7,72.2,69.0,70.0,57.9,16,15.2,61.1,28,16.0,38,72.7,6.58,0,1,13.0,No,54.9,71.6,Good,Low
STU101263,21,Female,AI&DS,4,93.3,72.0,99.0,53.8,17,22.5,84.6,31,22.0,63,90.1,7.8,1,1,12.0,No,76.6,72.7,Good,Low
STU101264,20,Female,EEE,3,58.3,54.8,60.2,50.3,12,11.7,43.6,17,13.0,27,40.7,4.5,1,1,4.0,No,48.2,58.6,Average,Medium
STU101265,22,Female,CSE,8,80.5,57.7,68.5,61.2,15,15.9,88.3,33,24.0,27,94.2,7.11,2,4,14.0,No,68.2,65.0,Average,Medium
STU101266,23,Male,ECE,6,66.1,62.3,69.7,61.6,10,17.8,59.2,23,10.0,22,58.2,6.25,0,1,10.0,No,69.3,56.4,Average,Medium
STU101267,24,Female,CIVIL,4,70.7,55.0,55.8,40.5,5,3.2,41.8,13,5.0,14,30.1,5.73,1,1,4.0,Yes,51.8,37.6,Poor,High
STU101268,19,Male,ECE,7,77.5,62.3,76.7,74.3,11,17.1,64.6,32,18.0,39,55.9,6.91,1,4,15.0,Yes,59.1,66.0,Good,Low
STU101269,22,Male,CSE,2,65.1,70.6,67.4,56.4,9,18.0,58.2,24,12.0,30,34.1,6.77,1,4,12.0,No,63.0,54.6,Average,Medium
STU101270,18,Female,CSE,5,74.7,49.5,68.1,64.5,16,12.2,40.6,28,16.0,40,65.8,6.34,2,5,6.0,No,57.7,55.0,Average,Medium
STU101271,21,Male,IT,3,74.8,86.4,66.5,62.8,14,20.3,,31,17.0,37,70.1,7.39,0,2,13.0,No,74.5,85.4,Excellent,Low
STU101272,18,Female,AI&DS,6,,69.5,83.6,64.6,17,18.4,60.6,36,20.0,59,84.7,7.18,0,2,13.0,Yes,79.6,71.1,Good,Low
STU101273,21,Female,ECE,3,63.7,68.9,80.7,60.6,14,7.0,59.2,24,13.0,27,72.8,6.65,3,3,6.0,Yes,66.1,45.1,Poor,High
STU101274,23,Female,CIVIL,3,80.2,71.3,61.4,74.1,15,16.3,75.7,32,16.0,60,73.3,7.89,0,2,11.0,Yes,71.0,66.4,Good,Low
STU101275,23,Male,AI&DS,3,64.8,63.1,65.0,46.3,11,10.4,30.8,15,10.0,17,35.9,5.77,1,3,9.0,No,53.6,51.1,Average,Medium
STU101276,23,Male,MECH,7,71.0,54.3,76.2,67.1,14,12.8,76.8,26,13.0,38,77.1,6.25,1,4,11.0,No,54.2,64.8,Average,Medium
STU101277,22,Female,CSE,8,70.8,54.7,58.2,59.8,13,13.0,55.3,21,14.0,37,51.4,5.97,1,2,11.0,No,57.8,59.0,Average,Medium
STU101278,22,Female,MECH,3,82.2,81.1,69.6,64.6,13,14.3,70.5,25,19.0,28,68.0,7.31,1,2,8.0,No,90.4,65.5,Good,Low
STU101279,18,Female,CSE,3,68.4,71.3,76.3,63.3,12,17.0,63.3,16,13.0,39,68.7,7.16,0,0,8.0,No,74.7,67.3,Good,Low
STU101280,23,Male,AI&DS,6,76.2,66.1,62.8,56.9,10,8.8,60.0,29,10.0,34,50.4,6.31,1,4,9.0,Yes,61.5,49.5,Poor,High
STU101281,22,Female,AI&DS,6,70.5,84.0,80.8,72.1,14,22.8,67.5,21,14.0,38,52.5,,1,2,8.0,No,76.8,68.1,Good,Low
STU101282,19,Male,IT,7,58.4,42.5,48.4,32.4,6,9.3,24.2,15,3.0,24,34.5,5.01,3,7,0.0,Yes,48.0,20.2,Poor,High
STU101283,22,Male,ECE,7,55.1,45.0,64.6,20.5,8,11.4,42.4,27,9.0,20,35.3,4.0,1,5,8.0,No,31.1,26.7,Poor,High
STU101284,20,Male,CIVIL,7,88.0,78.8,87.1,65.1,8,17.7,76.1,20,12.0,26,57.3,7.16,1,0,7.0,No,70.0,70.7,Good,Low
STU101285,21,Male,EEE,2,96.4,68.2,85.4,62.0,16,13.7,87.5,22,19.0,40,79.3,6.39,1,2,10.0,Yes,67.0,72.5,Good,Low
STU101286,23,Male,CIVIL,2,72.2,75.1,44.9,59.5,13,11.5,70.0,24,24.0,35,48.7,7.27,1,7,10.0,No,68.4,43.7,Poor,High
STU101287,20,Male,EEE,3,64.9,50.3,61.4,30.7,8,7.2,45.9,17,11.0,14,48.1,5.07,1,1,7.0,No,49.0,45.5,Poor,High
STU101288,24,Male,ECE,4,74.3,49.7,59.9,65.8,10,12.5,58.6,14,7.0,33,65.5,7.47,1,3,8.0,Yes,64.5,50.6,Average,Medium
STU101289,20,Female,EEE,7,81.9,94.7,86.6,82.7,17,17.1,79.9,38,26.0,50,98.3,9.12,0,0,17.0,No,82.5,74.6,Good,Low
STU101290,21,Male,AI&DS,7,70.0,73.2,66.3,49.9,15,15.5,85.9,29,17.0,39,78.6,7.29,1,5,10.0,Yes,57.5,54.5,Average,Medium
STU101291,18,Female,IT,7,56.8,58.8,52.7,71.9,10,8.7,65.2,22,15.0,31,64.3,8.08,0,4,11.0,Yes,66.0,57.1,Average,Medium
STU101292,18,Female,IT,7,59.3,58.6,72.5,59.2,12,9.3,52.3,19,15.0,40,62.5,5.93,3,4,10.0,No,49.3,51.3,Average,Medium
STU101293,19,Male,CSE,4,71.4,73.7,68.3,59.6,9,11.7,44.2,24,16.0,26,34.9,5.74,2,0,8.0,No,56.3,52.6,Average,Medium
STU101294,24,Female,IT,6,69.7,45.0,56.6,30.6,6,5.5,37.3,9,8.0,15,47.3,5.86,1,3,0.0,No,39.4,43.8,Poor,High
STU101295,19,Male,CSE,2,74.8,76.9,69.7,59.4,10,12.2,66.7,15,16.0,29,53.1,7.35,1,0,7.0,No,63.4,66.5,Good,Low
STU101296,20,Male,MECH,2,74.3,74.4,64.2,78.8,12,16.8,79.6,23,21.0,48,46.4,7.94,1,1,13.0,No,68.7,63.7,Average,Medium
STU101297,23,Female,CIVIL,7,66.1,45.3,58.6,46.9,9,6.1,33.3,16,11.0,42,56.5,5.67,2,4,7.0,Yes,53.4,48.4,Poor,High
STU101298,20,Female,AI&DS,4,73.9,48.2,62.1,53.8,14,8.2,72.2,28,18.0,47,67.2,6.51,3,0,8.0,No,57.3,39.5,Poor,High
STU101299,23,Male,CSE,7,54.2,53.0,66.8,39.4,10,9.5,59.4,12,15.0,13,49.9,5.71,3,5,5.0,Yes,54.2,31.9,Poor,High
STU101300,18,Female,MECH,8,50.0,60.0,54.7,27.7,11,4.9,53.3,17,15.0,42,47.2,5.21,1,3,11.0,No,46.1,49.6,Poor,High
STU101301,18,Female,ECE,6,95.3,65.0,100.0,68.0,14,20.0,74.5,36,21.0,39,61.2,5.67,2,0,12.0,No,70.5,83.4,Excellent,Low
STU101302,18,Male,ECE,2,71.9,46.8,45.2,43.9,10,5.6,60.7,11,17.0,15,45.5,4.41,1,2,7.0,Yes,61.3,52.1,Average,Medium
STU101303,18,Male,CIVIL,6,72.1,82.1,83.1,73.6,16,15.1,82.8,33,17.0,49,67.6,7.31,0,5,14.0,No,68.5,57.3,Average,Medium
STU101304,22,Female,AI&DS,7,82.5,55.6,57.4,77.5,13,16.2,70.6,27,,46,63.6,8.0,2,0,11.0,No,70.7,59.5,Average,Medium
STU101305,18,Other,CSE,3,66.8,65.6,63.4,47.0,14,9.0,61.7,27,10.0,32,48.9,6.09,1,3,10.0,No,52.2,59.3,Average,Medium
STU101306,22,Female,IT,4,57.8,44.0,39.3,30.5,11,3.8,47.2,18,7.0,15,35.4,4.0,3,3,5.0,Yes,44.9,14.8,Poor,High
STU101307,22,Female,MECH,6,67.0,56.5,64.2,44.5,10,8.4,60.5,21,11.0,21,,6.61,2,6,11.0,No,52.1,48.9,Poor,High
STU101308,19,Female,EEE,7,81.4,63.2,82.9,54.4,13,19.5,69.9,28,20.0,51,79.4,8.51,0,1,10.0,No,76.8,69.9,Good,Low
STU101309,18,Male,AI&DS,3,51.0,30.6,47.7,25.7,6,11.3,50.9,10,8.0,18,48.2,4.0,2,4,7.0,No,29.5,32.6,Poor,High
STU101310,19,Female,IT,2,70.0,43.0,47.0,54.2,9,18.0,41.7,20,10.0,23,33.5,6.5,2,2,9.0,Yes,55.4,48.5,Poor,High
STU101311,19,Female,AI&DS,6,76.2,42.6,62.5,56.7,10,14.5,51.9,19,13.0,27,57.4,5.27,1,3,10.0,Yes,52.7,52.1,Average,Medium
STU101312,21,Female,CSE,2,67.6,78.4,75.3,70.7,10,11.5,,15,14.0,33,56.9,6.58,1,3,11.0,No,72.4,67.8,Good,Low
STU101313,24,Female,AI&DS,5,68.4,53.8,55.6,44.3,7,8.3,61.8,20,11.0,16,70.9,5.9,1,3,4.0,Yes,62.3,51.0,Average,Medium
STU101314,21,Female,MECH,4,89.5,76.7,79.5,71.8,12,19.9,74.6,27,13.0,48,59.8,5.93,1,0,15.0,Yes,80.3,75.6,Good,Low
